# Required | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Required | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Required | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Required | The current availability of the item. | Supported values: in stock; out of stock,# Required | The current condition of the item. | Supported values: new; used,# Required | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Required | The URL of the specific product page where people can buy the item.,# Required | The URL for the main image of your item. Images must be in a supported format (JPG/GIF/PNG) and at least 500 x 500 pixels.,# Required | The brand name of the item. Character limit: 100.,# Optional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Optional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Optional | The gender of a person that the item is targeted towards. | Supported values: female; male; unisex,# Optional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Optional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Optional | The age group that the item is targeted towards. | Supported values: adult; all ages; infant; kids; newborn; teen; toddler,# Optional | The material the item is made from; such as cotton; denim or leather. Character limit: 200.,# Optional | The pattern or graphic print on the item. Character limit: 100.,"# Optional | Shipping details for the item. Format as Country:Region:Service:Price. Include the 3-letter ISO 4217 currency code in the price. Enter the price as 0.0 to use the free shipping overlay in your ads. Use a semi-colon ';' or a comma "";"" to separate multiple shipping details for different regions or countries. Only people in the specified region or country will see shipping details for that region or country. You can leave out the region (keep the double '::') if your shipping details are the same for an entire country.",# Optional | The shipping weight of the item. Include the unit of measurement (lb/oz/g/kg).,"# Optional | Legal disclaimer text for product offers. This text provides important legal or regulatory information that must be displayed with the product offer. For example: ""Valid while supplies last. Terms and conditions apply.""","# Optional | URL linking to the full disclaimer text. This provides a link to a page containing the complete disclaimer information for the product offer. For example: ""https://example.com/terms-and-conditions""",# Optional | The URL for a video of your product. Link should be a videos file on a file hosting website; not a video player. Videos must be in a supported format (.3g2; .3gp; .3gpp; .asf; .avi; .dat; .divx; .dv; .f4v; .flv; .gif; .m2ts; .m4v; .mkv; .mod; .mov; .mp4; .mpe; .mpeg; .mpeg4; .mpg; .mts; .nsv; .ogm; .ogv; .qt; .tod; .ts; .vob or .wmv).,# Optional | The item’s Global Trade Item Number (GTIN). Recommended to help classify the item. May appear on the barcode; packaging or book cover. Only provide GTIN if you’re sure it’s correct. GTIN types include UPC (12 digits); EAN (13 digits); JAN (8 or 13 digits); ISBN (13 digits) or ITF-14 (14 digits),# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Describe the fashion style of this item.
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,offer_disclaimer,offer_disclaimer_url,video[0].tag[0],gtin,product_tags[1],style[0]
6070,https://www.colourdiam.com/Product/Diamond/6070/video1.mp4,https://www.colourdiam.com/Product/Diamond/6070/angle.jpg,in stock,new,298073186.25 IDR,https://colourdiam.com/diamonddetails/Menu/6070,https://www.colourdiam.com/Product/Diamond/6070/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
268,https://www.colourdiam.com/Product/Diamond/268/video1.mp4,https://www.colourdiam.com/Product/Diamond/268/macro.jpg,in stock,new,83947142.25 IDR,https://colourdiam.com/diamonddetails/Menu/268,https://www.colourdiam.com/Product/Diamond/268/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
2208,https://www.colourdiam.com/Product/Diamond/2208/video1.mp4,https://www.colourdiam.com/Product/Diamond/2208/cert.jpg,in stock,new,496383102 IDR,https://colourdiam.com/diamonddetails/Menu/2208,https://www.colourdiam.com/Product/Diamond/2208/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
1524,"Admire the ethereal 1.35 Carat Fancy White Round Diamond from ColourDiam, certified by GIA.","Exquisite 1.35 carat round fancy white natural diamond featuring captivating luminosity and exceptional dimensions (6.63X6.69X4.71mm). Accompanied by a prestigious GIA certificate, this rare gem makes a sophisticated statement. Experience luxury with our free worldwide shipping.",in stock,new,82122204.38 IDR,https://colourdiam.com/diamonddetails/Menu/1524,https://www.colourdiam.com/Product/Diamond/1524/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
317,https://www.colourdiam.com/Product/Diamond/317/still.jpg,https://www.colourdiam.com/Product/Diamond/317/still.jpg,in stock,new,1887796846.25 IDR,https://colourdiam.com/diamonddetails/Menu/317,https://www.colourdiam.com/Product/Diamond/317/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7279,https://www.colourdiam.com/Product/Diamond/7279/still.jpg,https://www.colourdiam.com/Product/Diamond/7279/still.jpg,in stock,new,37755936.93 IDR,https://colourdiam.com/diamonddetails/Menu/7279,https://www.colourdiam.com/Product/Diamond/7279/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9575,https://www.colourdiam.com/Product/Diamond/9575/video1.mp4,https://www.colourdiam.com/Product/Diamond/9575/hand.jpg,in stock,new,60222949.88 IDR,https://colourdiam.com/diamonddetails/Menu/9575,https://www.colourdiam.com/Product/Diamond/9575/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
5731,https://www.colourdiam.com/Product/Diamond/5731/video.mp4,https://www.colourdiam.com/Product/Diamond/5731/zoom.jpg,in stock,new,77032655.41 IDR,https://colourdiam.com/diamonddetails/Menu/5731,https://www.colourdiam.com/Product/Diamond/5731/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8730,https://assets.mixkit.co/videos/preview/mixkit-hand-with-a-diamond-ring-41662-large.mp4,https://images.unsplash.com/photo-1603561591411-07134e71a2a9?auto=format&fit=crop&w=800&q=80,in stock,new,119533430.81 IDR,https://colourdiam.com/diamonddetails/Menu/8730,https://www.colourdiam.com/Product/Diamond/8730/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8889,https://www.colourdiam.com/Product/Diamond/8889/video.mp4,https://www.colourdiam.com/Product/Diamond/8889/cert.jpg,in stock,new,171341389.38 IDR,https://colourdiam.com/diamonddetails/Menu/8889,https://www.colourdiam.com/Product/Diamond/8889/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4914,https://www.colourdiam.com/Product/Diamond/4914/video.mp4,https://www.colourdiam.com/Product/Diamond/4914/still.jpg,in stock,new,519093440 IDR,https://colourdiam.com/diamonddetails/Menu/4914,https://www.colourdiam.com/Product/Diamond/4914/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9525,https://www.colourdiam.com/Product/Diamond/9525/video1.mp4,https://www.colourdiam.com/Product/Diamond/9525/angle.jpg,in stock,new,28327091.24 IDR,https://colourdiam.com/diamonddetails/Menu/9525,https://www.colourdiam.com/Product/Diamond/9525/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9526,https://www.colourdiam.com/Product/Diamond/9526/video.mp4,https://www.colourdiam.com/Product/Diamond/9526/cert.jpg,in stock,new,29381499.79 IDR,https://colourdiam.com/diamonddetails/Menu/9526,https://www.colourdiam.com/Product/Diamond/9526/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9519,https://www.colourdiam.com/Product/Diamond/9519/model_1.mp4,https://www.colourdiam.com/Product/Diamond/9519/model_3.jpg,in stock,new,29928981.15 IDR,https://colourdiam.com/diamonddetails/Menu/9519,https://www.colourdiam.com/Product/Diamond/9519/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7122,https://www.colourdiam.com/Product/Diamond/7122/video1.mp4,https://www.colourdiam.com/Product/Diamond/7122/model2.jpg,in stock,new,149644905.75 IDR,https://colourdiam.com/diamonddetails/Menu/7122,https://www.colourdiam.com/Product/Diamond/7122/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8833,https://www.colourdiam.com/Product/Diamond/8833/video1.mp4,https://www.colourdiam.com/Product/Diamond/8833/angle.jpg,in stock,new,49881635.25 IDR,https://colourdiam.com/diamonddetails/Menu/8833,https://www.colourdiam.com/Product/Diamond/8833/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9578,https://www.colourdiam.com/Product/Diamond/9578/video1.mp4,https://www.colourdiam.com/Product/Diamond/9578/angle.jpg,in stock,new,742141402.5 IDR,https://colourdiam.com/diamonddetails/Menu/9578,https://www.colourdiam.com/Product/Diamond/9578/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8717,https://www.colourdiam.com/Product/Diamond/8717/video1.mp4,https://www.colourdiam.com/Product/Diamond/8717/macro.jpg,in stock,new,88326993.15 IDR,https://colourdiam.com/diamonddetails/Menu/8717,https://www.colourdiam.com/Product/Diamond/8717/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9476,https://www.colourdiam.com/Product/Diamond/9476/video1.mp4,https://www.colourdiam.com/Product/Diamond/9476/model3.jpg,in stock,new,48665010 IDR,https://colourdiam.com/diamonddetails/Menu/9476,https://www.colourdiam.com/Product/Diamond/9476/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7803,https://www.colourdiam.com/Product/Diamond/7803/still.jpg,https://www.colourdiam.com/Product/Diamond/7803/still.jpg,in stock,new,87597018 IDR,https://colourdiam.com/diamonddetails/Menu/7803,https://www.colourdiam.com/Product/Diamond/7803/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
105,https://www.colourdiam.com/Product/Diamond/105/video1.mp4,https://www.colourdiam.com/Product/Diamond/105/angle.jpg,in stock,new,2116927935 IDR,https://colourdiam.com/diamonddetails/Menu/105,https://www.colourdiam.com/Product/Diamond/105/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9536,https://www.colourdiam.com/Product/Diamond/9536/video1.mp4,https://www.colourdiam.com/Product/Diamond/9536/model3.jpg,in stock,new,17489076.13 IDR,https://colourdiam.com/diamonddetails/Menu/9536,https://www.colourdiam.com/Product/Diamond/9536/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9165,https://www.colourdiam.com/Product/Diamond/9165/video1.mp4,https://www.colourdiam.com/Product/Diamond/9165/model3.jpg,in stock,new,138695278.5 IDR,https://colourdiam.com/diamonddetails/Menu/9165,https://www.colourdiam.com/Product/Diamond/9165/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4386,https://www.colourdiam.com/Product/Diamond/4386/video.mp4,https://www.colourdiam.com/Product/Diamond/4386/macro.jpg,in stock,new,13626202.8 IDR,https://colourdiam.com/diamonddetails/Menu/4386,https://www.colourdiam.com/Product/Diamond/4386/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9542,https://www.colourdiam.com/Product/Diamond/9542/video1.mp4,https://www.colourdiam.com/Product/Diamond/9542/hand.jpg,in stock,new,13626202.8 IDR,https://colourdiam.com/diamonddetails/Menu/9542,https://www.colourdiam.com/Product/Diamond/9542/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4662,https://www.colourdiam.com/Product/Diamond/4662/video1.mp4,https://images.unsplash.com/photo-1535632066927-ab7c9ab60908?auto=format&fit=crop&w=800&q=80,in stock,new,22507567.13 IDR,https://colourdiam.com/diamonddetails/Menu/4662,https://www.colourdiam.com/Product/Diamond/4662/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7550,https://www.colourdiam.com/Product/Diamond/7550/video1.mp4,https://www.colourdiam.com/Product/Diamond/7550/model3.jpg,in stock,new,175041340.72 IDR,https://colourdiam.com/diamonddetails/Menu/7550,https://www.colourdiam.com/Product/Diamond/7550/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
5788,https://www.colourdiam.com/Product/Diamond/5788/video1.mp4,https://www.colourdiam.com/Product/Diamond/5788/model2.jpg,in stock,new,4726589096.25 IDR,https://colourdiam.com/diamonddetails/Menu/5788,https://www.colourdiam.com/Product/Diamond/5788/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,CGL,Fine Jewelry
9560,https://www.colourdiam.com/Product/Diamond/9560/video1.mp4,https://www.colourdiam.com/Product/Diamond/9560/model3.jpg,in stock,new,40148633.25 IDR,https://colourdiam.com/diamonddetails/Menu/9560,https://www.colourdiam.com/Product/Diamond/9560/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9516,https://www.colourdiam.com/Product/Diamond/9516/video.mp4,https://www.colourdiam.com/Product/Diamond/9516/hand.jpg,in stock,new,33153038.06 IDR,https://colourdiam.com/diamonddetails/Menu/9516,https://www.colourdiam.com/Product/Diamond/9516/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9512,https://www.colourdiam.com/Product/Diamond/9512/video1.mp4,https://www.colourdiam.com/Product/Diamond/9512/side.jpg,in stock,new,33153038.06 IDR,https://colourdiam.com/diamonddetails/Menu/9512,https://www.colourdiam.com/Product/Diamond/9512/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6913,https://www.colourdiam.com/Product/Diamond/6913/video1.mp4,https://www.colourdiam.com/Product/Diamond/6913/angle.jpg,in stock,new,6630607612.5 IDR,https://colourdiam.com/diamonddetails/Menu/6913,https://www.colourdiam.com/Product/Diamond/6913/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
5466,https://www.colourdiam.com/Product/Diamond/5466/video.mp4,https://www.colourdiam.com/Product/Diamond/5466/still.jpg,in stock,new,99459114.19 IDR,https://colourdiam.com/diamonddetails/Menu/5466,https://www.colourdiam.com/Product/Diamond/5466/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
734,https://assets.mixkit.co/videos/preview/mixkit-hands-of-a-woman-wearing-a-ring-41617-large.mp4,https://images.unsplash.com/photo-1617038260897-41a1f14a8ca0?auto=format&fit=crop&w=800&q=80,in stock,new,32848881.75 IDR,https://colourdiam.com/diamonddetails/Menu/734,https://www.colourdiam.com/Product/Diamond/734/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6187,https://www.colourdiam.com/Product/Diamond/6187/video1.mp4,https://www.colourdiam.com/Product/Diamond/6187/side.jpg,in stock,new,123511795.38 IDR,https://colourdiam.com/diamonddetails/Menu/6187,https://www.colourdiam.com/Product/Diamond/6187/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6033,https://www.colourdiam.com/Product/Diamond/6033/video.mp4,https://www.colourdiam.com/Product/Diamond/6033/angle.jpg,in stock,new,208042917.75 IDR,https://colourdiam.com/diamonddetails/Menu/6033,https://www.colourdiam.com/Product/Diamond/6033/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6415,https://www.colourdiam.com/Product/Diamond/6415/video.mp4,https://www.colourdiam.com/Product/Diamond/6415/still.jpg,in stock,new,54241209.06 IDR,https://colourdiam.com/diamonddetails/Menu/6415,https://www.colourdiam.com/Product/Diamond/6415/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6190,https://assets.mixkit.co/videos/preview/mixkit-hands-of-a-woman-showing-a-ring-41662-large.mp4,https://images.unsplash.com/photo-1598560917505-59a36ab3508e?auto=format&fit=crop&w=800&q=80,in stock,new,95030598.28 IDR,https://colourdiam.com/diamonddetails/Menu/6190,https://www.colourdiam.com/Product/Diamond/6190/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8686,https://www.colourdiam.com/Product/Diamond/8686/model1.mp4,https://www.colourdiam.com/Product/Diamond/8686/model3.jpg,in stock,new,1735718690 IDR,https://colourdiam.com/diamonddetails/Menu/8686,https://www.colourdiam.com/Product/Diamond/8686/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8398,https://www.colourdiam.com/Product/Diamond/8398/video1.mp4,https://www.colourdiam.com/Product/Diamond/8398/angle.jpg,in stock,new,141027143.56 IDR,https://colourdiam.com/diamonddetails/Menu/8398,https://www.colourdiam.com/Product/Diamond/8398/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
2049,https://assets.mixkit.co/videos/preview/mixkit-hand-with-a-shiny-diamond-ring-41656-large.mp4,https://images.unsplash.com/photo-1603561591411-07134e71a2a9?auto=format&fit=crop&w=800&q=80,in stock,new,2579245530 IDR,https://colourdiam.com/diamonddetails/Menu/2049,https://www.colourdiam.com/Product/Diamond/2049/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8171,https://www.colourdiam.com/Product/Diamond/8171/model_1.mp4,https://www.colourdiam.com/Product/Diamond/8171/model_3.jpg,in stock,new,64481138.25 IDR,https://colourdiam.com/diamonddetails/Menu/8171,https://www.colourdiam.com/Product/Diamond/8171/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6192,https://www.colourdiam.com/Product/Diamond/6192/video.mp4,https://www.colourdiam.com/Product/Diamond/6192/still.jpg,in stock,new,127156734.1 IDR,https://colourdiam.com/diamonddetails/Menu/6192,https://www.colourdiam.com/Product/Diamond/6192/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6039,https://www.colourdiam.com/Product/Diamond/6039/video1.mp4,https://www.colourdiam.com/Product/Diamond/6039/angle.jpg,in stock,new,16700561.91 IDR,https://colourdiam.com/diamonddetails/Menu/6039,https://www.colourdiam.com/Product/Diamond/6039/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9511,https://www.colourdiam.com/Product/Diamond/9511/video.mp4,https://www.colourdiam.com/Product/Diamond/9511/angle.jpg,in stock,new,34389940.4 IDR,https://colourdiam.com/diamonddetails/Menu/9511,https://www.colourdiam.com/Product/Diamond/9511/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9540,https://www.colourdiam.com/Product/Diamond/9540/model_1.mp4,https://www.colourdiam.com/Product/Diamond/9540/model_3.jpg,in stock,new,12774565.13 IDR,https://colourdiam.com/diamonddetails/Menu/9540,https://www.colourdiam.com/Product/Diamond/9540/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6188,https://www.colourdiam.com/Product/Diamond/6188/video.mp4,https://www.colourdiam.com/Product/Diamond/6188/hand.jpg,in stock,new,151889667.5 IDR,https://colourdiam.com/diamonddetails/Menu/6188,https://www.colourdiam.com/Product/Diamond/6188/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9531,https://www.colourdiam.com/Product/Diamond/9531/video1.mp4,https://www.colourdiam.com/Product/Diamond/9531/angle.jpg,in stock,new,14903659.31 IDR,https://colourdiam.com/diamonddetails/Menu/9531,https://www.colourdiam.com/Product/Diamond/9531/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
5762,https://www.colourdiam.com/Product/Diamond/5762/video1.mp4,https://www.colourdiam.com/Product/Diamond/5762/model3.jpg,in stock,new,26360213.75 IDR,https://colourdiam.com/diamonddetails/Menu/5762,https://www.colourdiam.com/Product/Diamond/5762/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9532,https://www.colourdiam.com/Product/Diamond/9532/video.mp4,https://www.colourdiam.com/Product/Diamond/9532/side.jpg,in stock,new,33741073.6 IDR,https://colourdiam.com/diamonddetails/Menu/9532,https://www.colourdiam.com/Product/Diamond/9532/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6077,https://www.colourdiam.com/Product/Diamond/6077/video.mp4,https://www.colourdiam.com/Product/Diamond/6077/angle.jpg,in stock,new,23196988.1 IDR,https://colourdiam.com/diamonddetails/Menu/6077,https://www.colourdiam.com/Product/Diamond/6077/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,IGI,Fine Jewelry
8590,https://www.colourdiam.com/Product/Diamond/8590/video.mp4,https://www.colourdiam.com/Product/Diamond/8590/angle.jpg,in stock,new,31632256.5 IDR,https://colourdiam.com/diamonddetails/Menu/8590,https://www.colourdiam.com/Product/Diamond/8590/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9534,https://www.colourdiam.com/Product/Diamond/9534/video1.mp4,https://www.colourdiam.com/Product/Diamond/9534/model3.jpg,in stock,new,14619780.09 IDR,https://colourdiam.com/diamonddetails/Menu/9534,https://www.colourdiam.com/Product/Diamond/9534/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9543,https://assets.mixkit.co/videos/preview/mixkit-hand-with-a-diamond-ring-41668-large.mp4,https://images.unsplash.com/photo-1603561591411-07134e71a2a9?auto=format&fit=crop&w=800&q=80,in stock,new,18065827.03 IDR,https://colourdiam.com/diamonddetails/Menu/9543,https://www.colourdiam.com/Product/Diamond/9543/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9544,https://www.colourdiam.com/Product/Diamond/9544/video.mp4,https://www.colourdiam.com/Product/Diamond/9544/cert.jpg,in stock,new,16708320.1 IDR,https://colourdiam.com/diamonddetails/Menu/9544,https://www.colourdiam.com/Product/Diamond/9544/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8913,https://www.colourdiam.com/Product/Diamond/8913/video1.mp4,https://www.colourdiam.com/Product/Diamond/8913/side.jpg,in stock,new,135755100.81 IDR,https://colourdiam.com/diamonddetails/Menu/8913,https://www.colourdiam.com/Product/Diamond/8913/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6040,https://www.colourdiam.com/Product/Diamond/6040/video1.mp4,https://www.colourdiam.com/Product/Diamond/6040/hand.jpg,in stock,new,18546305.84 IDR,https://colourdiam.com/diamonddetails/Menu/6040,https://www.colourdiam.com/Product/Diamond/6040/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6041,https://www.colourdiam.com/Product/Diamond/6041/video1.mp4,https://www.colourdiam.com/Product/Diamond/6041/hand.jpg,in stock,new,18546305.84 IDR,https://colourdiam.com/diamonddetails/Menu/6041,https://www.colourdiam.com/Product/Diamond/6041/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4753,https://www.colourdiam.com/Product/Diamond/4753/video1.mp4,https://www.colourdiam.com/Product/Diamond/4753/model2.jpg,in stock,new,14619780.09 IDR,https://colourdiam.com/diamonddetails/Menu/4753,https://www.colourdiam.com/Product/Diamond/4753/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6949,https://www.colourdiam.com/Product/Diamond/6949/video.mp4,https://www.colourdiam.com/Product/Diamond/6949/angle.jpg,in stock,new,265244581.59 IDR,https://colourdiam.com/diamonddetails/Menu/6949,https://www.colourdiam.com/Product/Diamond/6949/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4845,https://assets.mixkit.co/videos/preview/mixkit-hands-of-a-woman-with-rings-and-a-bracelet-41793-large.mp4,https://images.unsplash.com/photo-1535632066927-ab7c9ab60908?auto=format&fit=crop&w=1200&q=80,in stock,new,46992238.44 IDR,https://colourdiam.com/diamonddetails/Menu/4845,https://www.colourdiam.com/Product/Diamond/4845/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
